cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,num,denom,prev,specimen,test,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_num,adj_denom
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg, Soweto, Vulindlela",Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,Adult,Y,18 to 50,18,50,NA,24,21-29,HIV negative,1019,0,0,NG,59,1019,0.058,genital fluid or urine,NAAT,91.6,99.2,0.055976757,0.008059775,0.040930587,0.072533929,45.53573388,813.4757434
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Tanzania,EA,EA,Urban,Mbeya,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In tanzania, 39% reported engaging in sex for money/gifts and median partners in last 60 days was 3.",Adult,Y,18 to 50,18,50,NA,27,24-36,HIV negative,33,0,0,CT,5,33,0.152,genital fluid or urine,NAAT,87,99.6,0.194454967,0.072804602,0.072872224,0.355876091,5.746590425,29.55229436
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Tanzania,EA,EA,Urban,Mbeya,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In tanzania, 39% reported engaging in sex for money/gifts and median partners in last 60 days was 3.",Adult,Y,18 to 50,18,50,NA,27,24-36,HIV negative,33,0,0,NG,3,33,0.091,genital fluid or urine,NAAT,91.6,99.2,0.117250806,0.059237113,0.026782091,0.251026573,3.458447838,29.49615404
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Zimbabwe,EA,EA,Urban,Harare,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,Adult,Y,18 to 50,18,50,NA,27,24-32,HIV negative,434,0,0,CT,52,434,0.12,genital fluid or urine,NAAT,87,99.6,0.135713577,0.018236315,0.101590873,0.173572138,47.8663285,352.701104
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Zimbabwe,EA,EA,Urban,Harare,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,Adult,Y,18 to 50,18,50,NA,27,24-32,HIV negative,434,0,0,NG,25,434,0.058,genital fluid or urine,NAAT,91.6,99.2,0.057113246,0.012624545,0.034537581,0.084170523,19.29753181,337.8818937
#24009,Yirenya-Tawiah 2014,NA,October,2005,March,2006,2014,2006,Ghana,WA,WA,Rural,Volta Basin Area,Cross sectional,Convenience,Female,Community members,Cross-sectional survey of community,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,NA,NA,NR,CT,12,191,0.062827225,genital fluid,NAAT,88.6,99.6,0.071170983,0.020019066,0.036154582,0.115226943,11.73962075,164.9495376
#24009,Yirenya-Tawiah 2014,NA,October,2005,March,2006,2014,2006,Ghana,WA,WA,Rural,Volta Basin Area,Cross sectional,Convenience,Female,Community members,Cross-sectional survey of community,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,NA,NA,NR,NG,5,191,0.02617801,genital fluid,NAAT,93.3,99.2,0.025178789,0.013737946,0.004351236,0.056443542,3.274545633,130.0517531
#21635,Behanzin 2012,NA,NR,2008,NR,2008,2012,2008,Benin,WA,WA,Urban,Cotonou,Cross sectional,Random,Male,Population-representative survey participants,Cluster survey: General population,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,1040,0,0.02,CT,23,1040,0.022,urine,NAAT,87.8,99.3,0.01827696,0.005199633,0.008773459,0.029401415,12.1297407,663.6629131
#21635,Behanzin 2012,NA,NR,2008,NR,2008,2012,2008,Benin,WA,WA,Urban,Cotonou,Cross sectional,Random,Male,Population-representative survey participants,Cluster survey: General population,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,1040,0,0.02,NG,3,1040,0.003,urine,NAAT,80.9,99.9,0.003550447,0.00234005,0.000323706,0.009241324,2.293882504,646.0827915
#21635,Behanzin 2012,NA,NR,2008,NR,2008,2012,2008,Benin,WA,WA,Urban,Cotonou,Cross sectional,Random,Female,Population-representative survey participants,Cluster survey: General population,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,1241,0,0.04,CT,21,1230,0.017,urine,NAAT,87,99.8,0.018238555,0.004392987,0.010514272,0.028052331,16.92259554,927.8474042
#21635,Behanzin 2012,NA,NR,2008,NR,2008,2012,2008,Benin,WA,WA,Urban,Cotonou,Cross sectional,Random,Female,Population-representative survey participants,Cluster survey: General population,Adult,Y,15 to 49,15,49,NA,NA,NA,Mixed,1241,0,0.04,NG,8,1241,0.006,urine,NAAT,91.6,100,0.007952366,0.002623823,0.003598021,0.013753599,9.112893541,1145.934912
#23092,Mulu 2015,NA,May,2013,November,2013,2015,2013,Ethiopia,EA,EA,Mixed,Bahir Dar,Cross sectional,Random,Female,ANC and GYN attendees,ANC and GYN attendees,Adult,Y,15 to 49,15,49,NA,28,15-49,Mixed,NA,NA,NR,NG,2,214,0.009345794,genital fluid,culture,75.7,100,0.01846882,0.010678764,0.003809259,0.045262943,2.935894502,158.9649205
#23092,Mulu 2015,NA,May,2013,November,2013,2015,2013,Ethiopia,EA,EA,Mixed,Bahir Dar,Cross sectional,Random,Female,ANC and GYN attendees,ANC and GYN attendees,Adult,Y,15 to 49,15,49,NA,28,15-49,Mixed,NA,NA,NR,TV,3,214,0.014018692,genital fluid,WM,52,100,0.035448289,0.017477026,0.009554362,0.077279607,3.968085381,111.94011
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Male,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,26,20-35,Mixed,3529,734,0.208,CT,188,3529,0.053272882,urine,NAAT,87.8,99.3,0.053406843,0.004282675,0.045130722,0.062203269,147.2065046,2756.322904
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Male,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,26,20-35,Mixed,3529,734,0.208,NG,69,3529,0.019552281,urine,NAAT,80.9,99.9,0.023248588,0.002999181,0.017738347,0.029547342,58.69103138,2524.498705
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Male,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,26,20-35,Mixed,3529,734,0.208,TV,155,3528,0.04393424,urine,NAAT,96,97.7,0.022601624,0.003688416,0.015754171,0.030100793,36.70043104,1623.79623
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Female,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,27,21-36,Mixed,6249,2756,0.441,CT,555,6249,0.08881421,genital fluid,NAAT,88.6,99.6,0.096274197,0.003967974,0.08862621,0.104280896,532.0089559,5525.976532
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Female,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,27,21-36,Mixed,6249,2756,0.441,NG,226,6249,0.036165787,genital fluid,NAAT,93.3,99.2,0.030597254,0.002557922,0.025706894,0.035756237,138.7057437,4533.2743
#22587,Kharsany 2020,HIPSS,June,2014,June,2015,2020,2015,South Africa,SA,SA,Rural and peri-urban,KwaZulu-Natal,Cross sectional,Random,Female,Population-representative survey participants,Household survey participants,Adult,Y,15 to 49,15,49,NA,27,21-36,Mixed,6249,2756,0.441,TV,1002,6249,0.160345655,genital fluid,NAAT,95,98,0.151315879,0.00502709,0.141531167,0.161353026,768.9211651,5081.562954
#23733,Tadesse 2016,NA,November,2014,April,2015,2016,2015,Ethiopia,EA,EA,Urban,Hawassa,Cross sectional,Consecutive,Female,GYN attendees,Non-pregnant women who had not taken antibiotics,Adult,Y,15 to 49,15,49,29.6,NA,NA,Mixed,NA,NA,NR,NG,1,322,0.00310559,genital fluid,culture,75.7,100,0.00800465,0.005489572,0.000939257,0.021814627,2.109198073,263.4966089
#22196,Ginindza 2017,NA,June,2015,July,2015,2017,2015,Eswatini,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,women of reproductive age attending OPD,Adult,Y,15 to 49,15,49,32.2,NA,NA,Mixed,655,276,0.421,CT,38,655,0.058015267,genital fluid,NAAT,88.6,99.6,0.062804667,0.010399405,0.043977991,0.084674971,34.18196048,544.2582894
#22196,Ginindza 2017,NA,June,2015,July,2015,2017,2015,Eswatini,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,women of reproductive age attending OPD,Adult,Y,15 to 49,15,49,32.2,NA,NA,Mixed,655,276,0.421,NG,35,655,0.053435115,genital fluid,NAAT,93.3,99.2,0.050503757,0.009815462,0.03253405,0.071809594,25.13733011,497.7318821
#22196,Ginindza 2017,NA,June,2015,July,2015,2017,2015,Eswatini,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,women of reproductive age attending OPD,Adult,Y,15 to 49,15,49,32.2,NA,NA,Mixed,655,276,0.421,TV,51,655,0.077862595,genital fluid,NAAT,95,98,0.063295255,0.011431264,0.042489606,0.086804077,28.71815631,453.7173623
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Male,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,25.6,NA,NA,Mixed,NA,NA,NR,CT,2,195,0.01025641,urine,NAAT,87.8,99.3,0.011755267,0.00935442,0.000415938,0.035451063,1.560614914,132.7587788
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Male,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,25.6,NA,NA,Mixed,NA,NA,NR,NG,7,195,0.035897436,urine,NAAT,80.9,99.9,0.049602007,0.017366586,0.020836835,0.087744497,7.753095009,156.3060762
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Male,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,25.6,NA,NA,Mixed,NA,NA,NR,TV,0,195,0,urine,NAAT,96,97.7,0.005303025,0.005261197,0.000143156,0.019602308,1.010576167,190.5659887
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Female,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,NA,NA,NA,Mixed,NA,NA,NR,CT,16,283,0.056537102,genital fluid or urine,NAAT,87,99.6,0.064617026,0.016414912,0.036771761,0.100284337,14.49460064,224.3155009
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Female,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,NA,NA,NA,Mixed,NA,NA,NR,NG,11,283,0.038869258,genital fluid or urine,NAAT,91.6,99.2,0.037580743,0.013215364,0.015312411,0.066470528,7.782816086,207.0958563
#21869,Cowley 2021,NA,May,2016,July,2016,2021,2016,Guinea-Bissau,WA,WA,Rural,Bubaque Island,Cross sectional,Random,Female,Population-representative survey participants,General population,Adult,Y,16 to 49,16,49,NA,NA,NA,Mixed,NA,NA,NR,TV,28,283,0.098939929,genital fluid or urine,NAAT,66.9,98,0.125261125,0.027678741,0.076524401,0.184755569,17.91506487,143.0217463
#23109,Muvunyi 2011,NA,November,2007,March,2010,2011,2009,Rwanda,EA,EA,Urban,Kigali,Cross sectional,Convenience,Female,Community members,Infertility study: Controls. Fertile controls who had recently delivered were recruited from the community through random selection of neighbourhoods,Adult,Y,21 to 45,21,45,NA,NA,NA,Mixed,312,50,0.16,CT,12,312,0.038461538,genital fluid,NAAT,88.6,99.6,0.042838173,0.013124517,0.020454815,0.072131342,10.19719163,238.0398342
#23109,Muvunyi 2011,NA,November,2007,March,2010,2011,2009,Rwanda,EA,EA,Urban,Kigali,Cross sectional,Convenience,Female,Community members,Infertility study: Controls. Fertile controls who had recently delivered were recruited from the community through random selection of neighbourhoods,Adult,Y,21 to 45,21,45,NA,NA,NA,Mixed,312,50,0.16,NG,15,312,0.048076923,genital fluid,NAAT,93.3,99.2,0.046307042,0.01357194,0.02381321,0.076012462,11.10244889,239.7572466
#22394,Huyveneers 2023,IPM027,March,2014,November,2015,2023,2015,South Africa,SA,SA,Rural,"Elandsdoorn, Elias Motsoaledi Municipality, Sekhukhune District in Limpopo",RCT,Convenience,Female,HIV/STI prevention trial participants,"IMP 027 baseline. Women were hiv-negative, sexually active, non-pregnant",Adult,Y,18 to 45,18,45,NA,NA,NA,HIV negative,119,0,0,CT,31,119,0.261,genital fluid,NAAT,88.6,99.6,0.295408262,0.046327783,0.210043123,0.391449133,28.64836164,96.97887734
#22394,Huyveneers 2023,IPM027,March,2014,November,2015,2023,2015,South Africa,SA,SA,Rural,"Elandsdoorn, Elias Motsoaledi Municipality, Sekhukhune District in Limpopo",RCT,Convenience,Female,HIV/STI prevention trial participants,"IMP 027 baseline. Women were hiv-negative, sexually active, non-pregnant",Adult,Y,18 to 45,18,45,NA,NA,NA,HIV negative,119,0,0,NG,4,119,0.034,genital fluid,NAAT,93.3,99.2,0.0361277,0.019387708,0.006541673,0.081796058,3.346934431,92.64177912
#22394,Huyveneers 2023,IPM027,March,2014,November,2015,2023,2015,South Africa,SA,SA,Rural,"Elandsdoorn, Elias Motsoaledi Municipality, Sekhukhune District in Limpopo",RCT,Convenience,Female,HIV/STI prevention trial participants,"IMP 027 baseline. Women were hiv-negative, sexually active, non-pregnant",Adult,Y,18 to 45,18,45,NA,NA,NA,HIV negative,119,0,0,TV,9,119,0.076,genital fluid,rapid antigen test,83.3,98.8,0.085415128,0.030647775,0.034476096,0.152807341,7.103881416,83.16889029
#24745,Lokken 2022,Microbiota and Preterm Birth Study,April,2017,March,2020,2022,2019,Kenya,EA,EA,Urban,Nairobi and Mombasa,Cohort,Consecutive,Female,FP attendees,Microbiota and Preterm Birth Study baseline. HIV-negative women who are currently planning to become pregnant (not using contraception other than condoms for HIV/STI prevention),Adult,Y,18 to 45,18,45,NA,29,25-34,HIV negative,691,0,0,CT,51,691,0.074,genital fluid,NAAT,88.6,99.6,0.080669339,0.011121543,0.0601024,0.104041789,48.3680563,599.5841411
#24745,Lokken 2022,Microbiota and Preterm Birth Study,April,2017,March,2020,2022,2019,Kenya,EA,EA,Urban,Nairobi and Mombasa,Cohort,Consecutive,Female,FP attendees,Microbiota and Preterm Birth Study baseline. HIV-negative women who are currently planning to become pregnant (not using contraception other than condoms for HIV/STI prevention),Adult,Y,18 to 45,18,45,NA,29,25-34,HIV negative,691,0,0,NG,5,691,0.007,genital fluid,NAAT,93.3,99.2,0.003502501,0.002865102,0.00013121,0.010468131,1.489198287,425.181408
#24745,Lokken 2022,Microbiota and Preterm Birth Study,April,2017,March,2020,2022,2019,Kenya,EA,EA,Urban,Nairobi and Mombasa,Cohort,Consecutive,Female,FP attendees,Microbiota and Preterm Birth Study baseline. HIV-negative women who are currently planning to become pregnant (not using contraception other than condoms for HIV/STI prevention),Adult,Y,18 to 45,18,45,NA,29,25-34,HIV negative,691,0,0,TV,6,691,0.009,genital fluid,NAAT,95,98,0.002447955,0.002387694,7.32E-05,0.00874355,1.048540272,428.3332153
#24650,Delany-Moretlwe 2022,HPTN084,November,2017,November,2020,2022,2019,"Botswana, Eswatini, Kenya, Malawi, South Africa, Uganda, Zimbabwe",Multiple,EA,Mixed,Multiple,RCT,Convenience,Female,HIV/STI prevention trial participants,"HPTN084 baseline: women reporting at least two episodes of vaginal intercourse in prev 30 days, at risk of HIV based on an HIV risk score, and agreed to use a long-acting reversible contraceptive method",Adult,Y,18 to 45,18,45,NA,25,22-30,HIV negative,3189,0,0,CT,604,3189,0.189401066,genital fluid,NAAT,88.6,99.6,0.21041478,0.007666952,0.195614881,0.225174068,594.7110939,2826.375092
#24650,Delany-Moretlwe 2022,HPTN084,November,2017,November,2020,2022,2019,"Botswana, Eswatini, Kenya, Malawi, South Africa, Uganda, Zimbabwe",Multiple,EA,Mixed,Multiple,RCT,Convenience,Female,HIV/STI prevention trial participants,"HPTN084 baseline: women reporting at least two episodes of vaginal intercourse in prev 30 days, at risk of HIV based on an HIV risk score, and agreed to use a long-acting reversible contraceptive method",Adult,Y,18 to 45,18,45,NA,25,22-30,HIV negative,3189,0,0,NG,210,3189,0.065851364,genital fluid,NAAT,93.3,99.2,0.06281591,0.004704025,0.053939573,0.072028032,167.1186759,2660.451417
#24650,Delany-Moretlwe 2022,HPTN084,November,2017,November,2020,2022,2019,"Botswana, Eswatini, Kenya, Malawi, South Africa, Uganda, Zimbabwe",Multiple,EA,Mixed,Multiple,RCT,Convenience,Female,HIV/STI prevention trial participants,"HPTN084 baseline: women reporting at least two episodes of vaginal intercourse in prev 30 days, at risk of HIV based on an HIV risk score, and agreed to use a long-acting reversible contraceptive method",Adult,Y,18 to 45,18,45,NA,25,22-30,HIV negative,3189,0,0,TV,270,3133,0.086179381,genital fluid,rapid antigen test,83.3,98.8,0.090607283,0.006101523,0.078959034,0.103019922,200.5400729,2213.288664
#32524,Odaranle 2020,NA,June,2017,December,2017,2020,2017,Nigeria,WA,WA,Urban,"Sagamu, Ogun State",Cross sectional,Consecutive,Female,FP attendees,women using contraception,Adult,Y,20 to 45,20,45,NA,NA,NA,Mixed,NA,NA,NR,TV,6,406,0.014778325,genital fluid,WM,52,100,0.032708411,0.012312824,0.013524302,0.061252438,6.825916291,208.6899359
#24232,Senkoro 2024,NA,May,2022,November,2022,2024,2022,Tanzania,EA,EA,Mixed,Dodoma and Dar es Salaam,Cross sectional,Consecutive,Female,GYN attendees,Reproductive and child health clinic attendees,Adult,Y,18 to 45,18,45,28,NA,NA,Mixed,NA,NA,NR,NG,10,400,0.025,genital fluid,culture,75.7,100,0.036202158,0.010579853,0.01844484,0.060114319,11.28484592,311.7174916
#24232,Senkoro 2024,NA,May,2022,November,2022,2024,2022,Tanzania,EA,EA,Mixed,Dodoma and Dar es Salaam,Cross sectional,Consecutive,Female,GYN attendees,Reproductive and child health clinic attendees,Adult,Y,18 to 45,18,45,28,NA,NA,Mixed,NA,NA,NR,TV,39,400,0.098,genital fluid,WM,52,100,0.191301584,0.028511878,0.138267388,0.250862304,36.40592522,190.3064496
#26009,Nnaemeka 2016,NA,NR,NR,NR,NR,2016,2013,Nigeria,WA,WA,Mixed,Ebonyi State,Cross sectional,Random,Female,Population-representative survey participants,"Women of childbearing age from community, excluding pregnant women. Randomly sampled.",Adult,Y,22 to 42,22,42,NA,NA,NA,Mixed,NA,NA,NR,TV,263,1000,0.263,genital fluid,WM,52,100,0.506835231,0.02684323,0.456047965,0.560874018,175.8150632,346.888007
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,110,0,0,CT,4,110,0.036363636,genital fluid,NAAT,88.6,99.6,0.046278237,0.022335371,0.012920952,0.097309287,4.094387714,88.47328721
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,110,0,0,NG,1,110,0.009090909,genital fluid,NAAT,93.3,99.2,0.014261019,0.012522807,0.000438381,0.047225569,1.278379159,89.64150259
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,110,0,0,TV,3,110,0.027272727,genital fluid,culture,68.8,100,0.051497352,0.024916152,0.013992726,0.108580484,4.051784944,78.67948131
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,109,0,0,CT,18,109,0.165137615,genital fluid,NAAT,88.6,99.6,0.190393479,0.040167864,0.120157557,0.275448323,18.18949539,95.536336
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,109,0,0,NG,1,109,0.009174312,genital fluid,NAAT,93.3,99.2,0.014661615,0.012943814,0.000458289,0.048323417,1.264225393,86.22688371
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,FP attendees,"Reference group, recruited from FP clinic",Adult,Y,18 to 35,18,35,25,NA,NA,HIV negative,109,0,0,TV,5,109,0.04587156,genital fluid,culture,68.8,100,0.07861806,0.030606702,0.030334259,0.148376917,6.07926766,77.32660478
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Kenya,EA,EA,Urban,Kisumu,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,901,0,0,CT,99,901,0.11,genital fluid,NAAT,88.6,99.6,0.120948818,0.012091707,0.09859321,0.145371456,87.95128527,727.1777157
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Kenya,EA,EA,Urban,Kisumu,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,901,0,0,NG,27,901,0.03,genital fluid,NAAT,93.3,99.2,0.024801536,0.006112462,0.014091772,0.038225778,16.05527754,647.3501167
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Eswatini,SA,SA,Urban,Manzini,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,502,0,0,CT,80,502,0.16,genital fluid,NAAT,88.6,99.6,0.177225708,0.018986807,0.142414715,0.215160634,71.68532945,404.4860657
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Eswatini,SA,SA,Urban,Manzini,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,502,0,0,NG,25,502,0.05,genital fluid,NAAT,93.3,99.2,0.046871041,0.010731531,0.027253511,0.069942023,18.181827,387.9117386
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,South Africa,SA,SA,Mixed,"Brits, Cape Town, Durban, East London, Edendale, Johannesburg, Ladysmith, Soshanguve",RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,5768,0,0,CT,1231,5768,0.213580097,genital fluid,NAAT,88.6,99.6,0.237502162,0.00620949,0.225315823,0.249960012,1115.480286,4696.716351
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,South Africa,SA,SA,Mixed,"Brits, Cape Town, Durban, East London, Edendale, Johannesburg, Ladysmith, Soshanguve",RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,5768,0,0,NG,312,5768,0.054242372,genital fluid,NAAT,93.3,99.2,0.05000843,0.003268122,0.043813528,0.056625058,222.4383971,4448.018001
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Zambia,EA,EA,Urban,Lusaka,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,658,0,0,CT,59,658,0.09,genital fluid,NAAT,88.6,99.6,0.09872089,0.012852903,0.075090601,0.125834505,53.1710179,538.5994596
#21935,Deese 2021,ECHO,December,2015,September,2017,2021,2016,Zambia,EA,EA,Urban,Lusaka,RCT,Convenience,Female,FP attendees,"Non-pregnant, HIV-seronegative women aged 16–35 years participating in ECHO trial who were seeking effective contraception",Adult,Y,16 to 35,16,35,NA,NA,NA,HIV negative,658,0,0,NG,19,658,0.03,genital fluid,NAAT,93.3,99.2,0.02406563,0.00719,0.011589453,0.0394862,10.93345146,454.3181109
#32528,Gray 2021,HVTN702,October,2016,June,2019,2021,2018,South Africa,SA,SA,Mixed,Multiple,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN702 baseline: HIV negative participants,Adult,Y,18 to 35,18,35,NA,NA,NA,HIV negative,3389,0,0,CT,779,3389,0.23,genital fluid,NAAT,88.6,99.6,0.256073287,0.008180749,0.240516809,0.272398788,728.9077364,2846.480961
#32528,Gray 2021,HVTN702,October,2016,June,2019,2021,2018,South Africa,SA,SA,Mixed,Multiple,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN702 baseline: HIV negative participants,Adult,Y,18 to 35,18,35,NA,NA,NA,HIV negative,3389,0,0,NG,179,3389,0.05,genital fluid,NAAT,93.3,99.2,0.048781847,0.004153793,0.040803337,0.05712004,131.1918392,2689.35776
#32528,Gray 2021,HVTN702,October,2016,June,2019,2021,2018,South Africa,SA,SA,Mixed,Multiple,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN702 baseline: HIV negative participants,Adult,Y,18 to 35,18,35,NA,NA,NA,HIV negative,3389,0,0,TV,192,3389,0.06,genital fluid,rapid antigen test,83.3,98.8,0.054723732,0.004789193,0.045677894,0.064587443,123.42001,2255.328815
#32528,Gray 2021,HVTN702,October,2016,June,2019,2021,2018,South Africa,SA,SA,Mixed,Multiple,Cohort,Convenience,Male,HIV/STI prevention trial participants,HVTN702 baseline: HIV negative participants,Adult,Y,18 to 35,18,35,NA,NA,NA,HIV negative,1252,0,0,CT,199,1252,0.16,urine,NAAT,87.8,99.3,0.175031841,0.011978181,0.151640737,0.198735774,176.1528108,1006.404377
